	Original.Reads	Filtered.Reads	Denoised.Reads	tabled	Non.chimeric.Reads	pseq	study	PRJ	Molecule	Cheese	Country	Region	Space	doi	Extraction_kit	Extraction_volume	Sequencer	Animal	Time	Pasteurized	pH	NaCl
SRR6725748_1	14384	14353	14307	14307	13567	0	15	PRJNA434072	DNA	Parmesan	Italy	Parma	V3	10.1128/AEM.00706-18 	DNeasy mastitis minikit QIAGEN	3g	Miseq	Cow		YES	NA	NA
SRR6725759_1	21476	21422	21415	21415	21381	0	15	PRJNA434072	DNA	Parmesan	Italy	Parma	V3	10.1128/AEM.00706-18 	DNeasy mastitis minikit QIAGEN	3g	Miseq	Cow		YES	NA	NA
SRR6725760_1	26265	26176	26170	26170	26124	3	15	PRJNA434072	DNA	Parmesan	Italy	Parma	V3	10.1128/AEM.00706-18 	DNeasy mastitis minikit QIAGEN	3g	Miseq	Cow		YES	NA	NA
SRR6725763_1	25060	24955	24943	24943	24875	0	15	PRJNA434072	DNA	Parmesan	Italy	Parma	V3	10.1128/AEM.00706-18 	DNeasy mastitis minikit QIAGEN	3g	Miseq	Cow		YES	NA	NA
SRR6725764_1	18216	18178	18176	18176	18112	0	15	PRJNA434072	DNA	Parmesan	Italy	Parma	V3	10.1128/AEM.00706-18 	DNeasy mastitis minikit QIAGEN	3g	Miseq	Cow		YES	NA	NA
SRR6365128	38871	38184	38159	38159	37861	37861	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365129	50970	49764	49698	49698	48902	48902	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365131	68008	66516	66359	66359	64680	64680	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365132	44014	42154	42079	42079	41755	41755	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365133	36704	35883	35787	35787	35039	35039	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365134	32977	32355	32326	32326	32242	32242	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365136	81984	80486	80449	80449	79886	79886	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365137	83433	80242	80128	80128	79375	79370	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365138	48981	47696	47635	47635	47441	47431	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365144	51151	50158	50097	50097	49756	49756	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365145	74027	72518	72438	72438	72037	72037	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365146	90527	88556	88428	88428	87842	87842	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365147	92764	90174	90128	90128	89767	89745	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365148	56834	55695	55565	55565	54768	54768	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365149	36302	35341	35276	35276	35185	35185	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365150	54470	53439	53381	53381	52281	52277	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365151	43114	42127	42029	42029	41898	41898	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365152	45657	44586	44459	44459	44059	44059	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365153	40684	39495	39387	39387	39300	39300	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365154	158119	154291	154201	154201	152378	152373	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365158	61670	59998	59920	59920	59516	59516	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365159	40567	39265	39196	39196	38898	38898	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365160	61171	60006	59959	59959	59328	59328	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR6365161	48665	47538	47467	47467	46598	46598	16	PRJNA421256	DNA	Cantal	France	Herbipole	V3-V4	10.1038/s41598-017-18447-y	Phenol Chloroform	NA	Miseq	Cow		NO	NA	NA
SRR2442825	10780	10750	10519	10519	10458	9731	17	PRJNA295825	DNA	Swiss semi hard	Switzerland	NA	Multiple	10.3934/microbiol.2018.4.622	GenEluteTM Bacterial Genomic DNA Kit	Dilution	454	Cow		NO	NA	NA
SRR2442826	19121	19067	18752	18752	18620	16248	17	PRJNA295825	DNA	Swiss semi hard	Switzerland	NA	Multiple	10.3934/microbiol.2018.4.622	GenEluteTM Bacterial Genomic DNA Kit	Dilution	454	Cow		NO	NA	NA
SRR2442871	10688	10662	10490	10490	10462	9116	17	PRJNA295825	DNA	Swiss semi hard	Switzerland	NA	Multiple	10.3934/microbiol.2018.4.622	GenEluteTM Bacterial Genomic DNA Kit	Dilution	454	Cow		NO	NA	NA
SRR2297190	12714	12700	12663	12663	10921	10913	18	PRJNA294953	RNA	Grana Padano	Italy	Brescia	V1-V3	10.1016/j.ijfoodmicro.2017.07.002	TRIzol	0.15g	454	Cow		NO	NA	NA
SRR2297191	14255	14227	14162	14162	12102	12102	18	PRJNA294953	RNA	Grana Padano	Italy	Brescia	V1-V3	10.1016/j.ijfoodmicro.2017.07.002	TRIzol	0.15g	454	Cow		NO	NA	NA
SRR2297192	13536	13504	13396	13396	11485	10653	18	PRJNA294953	RNA	Grana Padano	Italy	Brescia	V1-V3	10.1016/j.ijfoodmicro.2017.07.002	TRIzol	0.15g	454	Cow		NO	NA	NA
SRR2297193	10658	10643	10487	10487	9392	9099	18	PRJNA294953	RNA	Grana Padano	Italy	Brescia	V1-V3	10.1016/j.ijfoodmicro.2017.07.002	TRIzol	0.15g	454	Cow		NO	NA	NA
SRR2297194	13515	13502	13384	13384	11981	11426	18	PRJNA294953	RNA	Grana Padano	Italy	Brescia	V1-V3	10.1016/j.ijfoodmicro.2017.07.002	TRIzol	0.15g	454	Cow		NO	NA	NA
SRR2297195	11432	11403	11194	11194	9618	9337	18	PRJNA294953	RNA	Grana Padano	Italy	Brescia	V1-V3	10.1016/j.ijfoodmicro.2017.07.002	TRIzol	0.15g	454	Cow		NO	NA	NA
SRR3453032_1	58984	56423	56275	56275	55730	55730	19	PRJNA319425	RNA	Liqvan	Iran	Tabriz	V3-V4	10.1016/j.fm.2017.03.019	Masterpure DNA and RNA purification kit	5g	Miseq	Sheep		NO	5.02	NA
SRR3453033_1	62933	58625	58372	58372	58010	58001	19	PRJNA319425	RNA	Liqvan	Iran	Tabriz	V3-V4	10.1016/j.fm.2017.03.019	Masterpure DNA and RNA purification kit	5g	Miseq	Sheep		NO	5.02	NA
SRR3453034_1	119585	116013	115807	115807	115130	115122	19	PRJNA319425	RNA	Liqvan	Iran	Tabriz	V3-V4	10.1016/j.fm.2017.03.019	Masterpure DNA and RNA purification kit	5g	Miseq	Sheep		NO	5.02	NA
SRR3453035_1	66451	58359	58094	58094	57667	57664	19	PRJNA319425	RNA	Liqvan	Iran	Tabriz	V3-V4	10.1016/j.fm.2017.03.019	Masterpure DNA and RNA purification kit	5g	Miseq	Sheep		NO	5.02	NA
SRR3453036_1	49312	39923	39736	39736	39130	39127	19	PRJNA319425	RNA	Liqvan	Iran	Tabriz	V3-V4	10.1016/j.fm.2017.03.019	Masterpure DNA and RNA purification kit	5g	Miseq	Sheep		NO	5.02	NA
ERR2281981	93671	93608	93378	93378	91231	91231	2	PRJEB24792	DNA	Tafi	Argentina	Tucuman	V3-V4	10.1016/j.ijfoodmicro.2020.108894	Phenol Chloroform	NA	Miseq	Cow		NO	5.2	NA
ERR2281982	64275	64248	64180	64180	63268	63268	2	PRJEB24792	DNA	Tafi	Argentina	Tucuman	V3-V4	10.1016/j.ijfoodmicro.2020.108894	Phenol Chloroform	NA	Miseq	Cow		NO	5.2	NA
ERR2281983	52268	52238	52190	52190	52072	52072	2	PRJEB24792	DNA	Tafi	Argentina	Tucuman	V3-V4	10.1016/j.ijfoodmicro.2020.108894	Phenol Chloroform	NA	Miseq	Cow		NO	5.2	NA
ERR2281984	116428	116372	116258	116258	115799	115799	2	PRJEB24792	DNA	Tafi	Argentina	Tucuman	V3-V4	10.1016/j.ijfoodmicro.2020.108894	Phenol Chloroform	NA	Miseq	Cow		NO	5.2	NA
ERR2281985	78092	78062	77917	77917	75528	75528	2	PRJEB24792	DNA	Tafi	Argentina	Tucuman	V3-V4	10.1016/j.ijfoodmicro.2020.108894	Phenol Chloroform	NA	Miseq	Cow		NO	5.2	NA
ERR2281986	79121	79083	78966	78966	76513	76513	2	PRJEB24792	DNA	Tafi	Argentina	Tucuman	V3-V4	10.1016/j.ijfoodmicro.2020.108894	Phenol Chloroform	NA	Miseq	Cow		NO	5.2	NA
SRR3168612	2818	2764	2763	2763	2763	2763	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.28	NA
SRR3168613	3275	3204	3194	3194	3194	3194	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.28	NA
SRR3168618	2963	2896	2890	2890	2890	2890	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.28	NA
SRR3168619	3374	3299	3296	3296	3296	3296	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.29	NA
SRR3168620	3510	3432	3430	3430	3430	3430	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.29	NA
SRR3168621	3771	3684	3677	3677	3677	3677	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.29	NA
SRR3168622	4409	4306	4306	4306	4188	4188	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.22	NA
SRR3168759	3129	3074	3073	3073	3073	3073	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.22	NA
SRR3168760	3587	3489	3485	3485	3388	3388	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.22	NA
SRR3168761	3565	3488	3479	3479	3479	3479	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.29	NA
SRR3168766	3795	3692	3688	3688	3618	3618	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.29	NA
SRR3168776	3917	3833	3825	3825	3825	3825	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.29	NA
SRR3168843	3952	3752	3748	3748	3386	3374	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.21	NA
SRR3168844	4211	4033	3991	3991	3563	3542	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.21	NA
SRR3168845	4250	4084	4074	4074	3667	3581	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.21	NA
SRR3168847	7262	6954	6888	6888	6872	6872	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.39	NA
SRR3168849	4861	4606	4555	4555	4196	4140	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.39	NA
SRR3168850	5307	5105	5046	5046	4940	4940	20	PRJNA311540	DNA	Caciocavallo of Castelfranco	Italy	Campania	V1-V3	10.1016/j.fm.2016.11.016	Biostic TM Bacteremia DNA isolation kit MOBIO	20ml	454	Cow		NO	5.39	NA
SRR1514250	9891	8135	8091	8091	7862	7862	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514251	4188	3997	3956	3956	3956	3956	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514252	5541	5298	5251	5251	5200	5190	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514253	7913	7301	7271	7271	6790	6790	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514254	8083	7379	7285	7285	6939	6939	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514255	7242	6771	6698	6698	6392	6392	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514263	11614	10442	10402	10402	10319	10319	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514264	48843	22531	22483	22483	19923	19923	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514265	3661	3422	3401	3401	3401	3401	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514266	3542	3319	3297	3297	3297	3297	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514267	4351	3820	3800	3800	3800	3800	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514268	3472	3226	3182	3182	3182	3182	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514276	4351	4075	4057	4057	4057	4057	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514277	11017	10530	10504	10504	10504	10504	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514278	5287	5155	5101	5101	5101	5101	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514279	5290	4312	4265	4265	4265	4265	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514280	6897	6212	6187	6187	6187	6187	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR1514281	6058	5746	5659	5659	5411	5411	21	PRJNA255096	RNA	Grana	Italy	Piedmont	V1-V3	10.1128/AEM.00999-16	Masterpure DNA and RNA purification kit	NA	454	Cow		NO	NA	NA
SRR2060599	5044	4719	4716	4716	4716	4716	23	PRJNA286758	RNA	Pecorino Toscano	Italy	Tuscany	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		YES	6.01	4
SRR2060600	5361	5121	5118	5118	4086	4086	23	PRJNA286758	RNA	Pecorino Toscano	Italy	Tuscany	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		YES	5.6	4.1
SRR2060601	6693	6405	6404	6404	6404	6404	23	PRJNA286758	RNA	Pecorino Toscano	Italy	Tuscany	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		YES	5.8	4.2
SRR2060602	7371	7060	7015	7015	6651	6651	23	PRJNA286758	RNA	Pecorino Toscano	Italy	Tuscany	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		YES	6.03	3.8
SRR2060603	10622	10342	10341	10341	10341	10337	23	PRJNA286758	RNA	Pecorino Toscano	Italy	Tuscany	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		YES	5.51	3.4
SRR2060604	5830	5598	5595	5595	5538	5538	23	PRJNA286758	RNA	Pecorino Toscano	Italy	Tuscany	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		YES	5.71	3.7
SRR2060605	7785	7317	7317	7317	7017	7017	23	PRJNA286758	RNA	Pecorino Toscano	Italy	Tuscany	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		YES	6.03	4.3
SRR2060606	7616	7361	7352	7352	7352	7352	23	PRJNA286758	RNA	Pecorino Toscano	Italy	Tuscany	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		YES	5.99	4.4
SRR2060607	5173	4939	4925	4925	4875	4875	23	PRJNA286758	RNA	Pecorino Toscano	Italy	Tuscany	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		YES	5.88	4.1
SRR2060608	5869	5520	5514	5514	5403	5403	23	PRJNA286758	RNA	Pecorino Toscano	Italy	Tuscany	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		YES	5.83	3.2
SRR2060609	3638	3430	3422	3422	1512	1512	23	PRJNA286758	RNA	Pecorino Siciliano	Italy	Sicily	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.82	4.3
SRR2060610	3086	2933	2910	2910	2465	2465	23	PRJNA286758	RNA	Pecorino Siciliano	Italy	Sicily	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.81	3.9
SRR2060611	6314	5902	5845	5845	4120	4120	23	PRJNA286758	RNA	Pecorino Siciliano	Italy	Sicily	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.91	4.3
SRR2060612	4704	4390	4335	4335	3865	3865	23	PRJNA286758	RNA	Pecorino Siciliano	Italy	Sicily	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.84	3.6
SRR2060613	5637	5326	5296	5296	4148	4148	23	PRJNA286758	RNA	Pecorino Siciliano	Italy	Sicily	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.88	3.5
SRR2060614	5078	4734	4682	4682	3113	3113	23	PRJNA286758	RNA	Pecorino Siciliano	Italy	Sicily	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.85	3.3
SRR2060615	6167	5812	5758	5758	5229	5229	23	PRJNA286758	RNA	Pecorino Siciliano	Italy	Sicily	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.83	3.9
SRR2060616	4720	4452	4397	4397	3777	3777	23	PRJNA286758	RNA	Pecorino Siciliano	Italy	Sicily	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.77	4.5
SRR2060617	5814	5391	5318	5318	4073	4073	23	PRJNA286758	RNA	Pecorino Siciliano	Italy	Sicily	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.82	4.4
SRR2060618	3707	3598	3565	3565	3108	3108	23	PRJNA286758	RNA	Pecorino Siciliano	Italy	Sicily	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.83	3.8
SRR2060619	7812	6889	6866	6866	5348	5346	23	PRJNA286758	RNA	Fiore Sardo	Italy	Sardinia	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.83	4.5
SRR2060621	6120	5447	5447	5447	4839	4839	23	PRJNA286758	RNA	Fiore Sardo	Italy	Sardinia	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.76	4.6
SRR2060622	5668	5079	5067	5067	5067	5067	23	PRJNA286758	RNA	Fiore Sardo	Italy	Sardinia	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.85	4
SRR2060623	9224	8267	8265	8265	6465	6465	23	PRJNA286758	RNA	Fiore Sardo	Italy	Sardinia	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.79	4.1
SRR2060624	7868	6989	6983	6983	6347	6347	23	PRJNA286758	RNA	Fiore Sardo	Italy	Sardinia	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.83	3.9
SRR2060625	5924	5245	5229	5229	4547	4547	23	PRJNA286758	RNA	Fiore Sardo	Italy	Sardinia	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.79	4.6
SRR2060626	5343	4777	4776	4776	4776	4776	23	PRJNA286758	RNA	Fiore Sardo	Italy	Sardinia	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.75	4.5
SRR2060627	5622	5043	5042	5042	4484	4484	23	PRJNA286758	RNA	Fiore Sardo	Italy	Sardinia	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.75	4.4
SRR2060628	11897	10591	10571	10571	10522	10522	23	PRJNA286758	RNA	Fiore Sardo	Italy	Sardinia	V1-V3	10.1371/journal.pone.0153213	RiboPureTM?Bacteria Kit Ambion	NA	454	Sheep		NO	5.76	4.2
SRR1759381	6008	5589	5558	5558	5437	5433	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759382	7614	7116	7045	7045	6914	6899	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759383	7422	7034	6984	6984	6410	6410	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759384	5312	5008	4894	4894	4754	4754	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
SRR1759385	5745	5448	5419	5419	5419	5419	24	PRJNA272374	DNA	Mozarella	Italy	NA	V1-V3	10.1016/j.ijfoodmicro.2015.09.002	MoBio Power food Bacterial DNA Extraction kit 	15g	454	Cow		YES	NA	NA
